"BehaviorSpace results (NetLogo 6.1.1)"
"/Users/tikumporn/Desktop/GitHub/GameTheoryFloodReloc/Netlogo/ObjRun.nlogo"
"best_Subsidy"
"11/13/2019 15:30:18:673 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1000","0","0","1000"
"[run number]","Subsidy","House_Price_Cutoff","[step]","OBJECTIVE"
"283","800000","391000","101","7.849653194207863E9"
"284","810000","391000","101","7.940930638307985E9"
"285","820000","391000","101","8.034099379707183E9"
"286","830000","391000","101","8.126767778919054E9"
"287","840000","391000","101","8.220554525617121E9"
"288","850000","391000","101","8.314031118659914E9"
"289","860000","391000","101","8.407619162962656E9"
"290","870000","391000","101","8.502473352712078E9"
"291","880000","391000","101","8.596475312828062E9"
"292","890000","391000","101","8.691003566698362E9"
"293","900000","391000","101","8.786256133021952E9"
"294","910000","391000","101","8.88107566012883E9"
"295","920000","391000","101","8.9761018343464E9"
"296","930000","391000","101","9.072410758189354E9"
"297","940000","391000","101","9.168774499387594E9"
"298","950000","391000","101","9.264310290721722E9"
"299","960000","391000","101","9.360278566418736E9"
"300","970000","391000","101","9.45707151055728E9"
"302","990000","391000","101","9.650983089956268E9"
"301","980000","391000","101","9.553139152151035E9"
"303","1000000","391000","101","9.748537555383833E9"
"304","0","392000","101","2.6008238285962234E9"
"305","10000","392000","101","2.639993914515908E9"
"306","20000","392000","101","2.678735352783754E9"
"307","30000","392000","101","2.7148290271718125E9"
"308","40000","392000","101","2.748552645353632E9"
"309","50000","392000","101","2.7779556707533755E9"
"310","60000","392000","101","2.8108751221139693E9"
"311","70000","392000","101","2.840764293969261E9"
"312","80000","392000","101","2.8718013150429926E9"
"314","100000","392000","101","2.9397713517732677E9"
"313","90000","392000","101","2.9026381494252334E9"
"315","110000","392000","101","2.976783532226912E9"
"316","120000","392000","101","3.013029360722501E9"
"317","130000","392000","101","3.0546501464398623E9"
"318","140000","392000","101","3.0959512019031687E9"
"319","150000","392000","101","3.136480086211743E9"
"320","160000","392000","101","3.17664784600851E9"
"322","180000","392000","101","3.263592641670996E9"
"321","170000","392000","101","3.2195698590183783E9"
"323","190000","392000","101","3.3102793392262897E9"
"324","200000","392000","101","3.3562003667723184E9"
"325","210000","392000","101","3.4042111081711254E9"
"326","220000","392000","101","3.4572859093625603E9"
"327","230000","392000","101","3.5116354396100793E9"
"328","240000","392000","101","3.565686385908873E9"
"329","250000","392000","101","3.6170735534652114E9"
"330","260000","392000","101","3.66729531805272E9"
"331","270000","392000","101","3.7213888168505125E9"
"332","280000","392000","101","3.7792041483744426E9"
"334","300000","392000","101","3.893658400283826E9"
"333","290000","392000","101","3.835154376023138E9"
"335","310000","392000","101","3.953821403896925E9"
"336","320000","392000","101","4.013898952774389E9"
"337","330000","392000","101","4.074989014328516E9"
"338","340000","392000","101","4.1363887073046722E9"
"339","350000","392000","101","4.200729908811211E9"
"340","360000","392000","101","4.264141229299833E9"
"341","370000","392000","101","4.330714924740182E9"
"342","380000","392000","101","4.397735220027574E9"
"343","390000","392000","101","4.465918311970539E9"
"344","400000","392000","101","4.535278907460795E9"
"345","410000","392000","101","4.605301549019738E9"
"346","420000","392000","101","4.676176990821729E9"
"347","430000","392000","101","4.747961628799336E9"
"348","440000","392000","101","4.819207166470426E9"
"349","450000","392000","101","4.892132142919633E9"
"350","460000","392000","101","4.966137430608015E9"
"351","470000","392000","101","5.042273194067065E9"
"352","480000","392000","101","5.11690526731614E9"
"353","490000","392000","101","5.1922812860993805E9"
"354","500000","392000","101","5.26923372498502E9"
"355","510000","392000","101","5.347368092944385E9"
"356","520000","392000","101","5.427287350680174E9"
"357","530000","392000","101","5.507533045316247E9"
"358","540000","392000","101","5.586861537001832E9"
"359","550000","392000","101","5.667735393016638E9"
"360","560000","392000","101","5.750318212503745E9"
"361","570000","392000","101","5.832267155614662E9"
"363","590000","392000","101","6.000500136775264E9"
"362","580000","392000","101","5.915072529130966E9"
"364","600000","392000","101","6.082896414325768E9"
"365","610000","392000","101","6.1683047364327965E9"
"366","620000","392000","101","6.253329691555803E9"
"367","630000","392000","101","6.337628580447588E9"
"368","640000","392000","101","6.42367081856328E9"
"369","650000","392000","101","6.509740174655403E9"
"371","670000","392000","101","6.683233186680161E9"
"370","660000","392000","101","6.597518331906225E9"
"372","680000","392000","101","6.77124539564529E9"
"373","690000","392000","101","6.859772870152283E9"
"374","700000","392000","101","6.947710733387192E9"
"375","710000","392000","101","7.035593904859421E9"
"376","720000","392000","101","7.123893002688052E9"
"377","730000","392000","101","7.213815032728897E9"
"378","740000","392000","101","7.304272901886315E9"
"379","750000","392000","101","7.393842382887711E9"
"380","760000","392000","101","7.485409770445534E9"
"381","770000","392000","101","7.575712945637067E9"
"382","780000","392000","101","7.666817051042261E9"
"383","790000","392000","101","7.758235774945541E9"
"384","800000","392000","101","7.850963248429159E9"
"385","810000","392000","101","7.942174707364568E9"
"386","820000","392000","101","8.035319897509744E9"
"387","830000","392000","101","8.127964202159523E9"
"388","840000","392000","101","8.221670426216149E9"
"389","850000","392000","101","8.315076150609989E9"
"390","860000","392000","101","8.408653158961311E9"
"391","870000","392000","101","8.50340092122527E9"
"392","880000","392000","101","8.597392235989037E9"
"393","890000","392000","101","8.69190984450712E9"
"394","900000","392000","101","8.787088290721117E9"
"395","910000","392000","101","8.881849676907368E9"
"396","920000","392000","101","8.97686536035744E9"
"397","930000","392000","101","9.073104388240686E9"
"398","940000","392000","101","9.16945760748339E9"
"399","950000","392000","101","9.264982876861946E9"
"400","960000","392000","101","9.360899969335304E9"
"401","970000","392000","101","9.457639950781933E9"
"402","980000","392000","101","9.553697456255928E9"
"403","990000","392000","101","9.651531257941402E9"
"404","1000000","392000","101","9.749041263256E9"
"405","0","393000","101","2.60427732769779E9"
"406","10000","393000","101","2.6434394604787636E9"
"407","20000","393000","101","2.6822039407852187E9"
"408","30000","393000","101","2.718163277505183E9"
"409","40000","393000","101","2.751878913587074E9"
"410","50000","393000","101","2.78114372159706E9"
"411","60000","393000","101","2.814055363474126E9"
"412","70000","393000","101","2.84393672584586E9"
"413","80000","393000","101","2.8749659374360557E9"
"414","90000","393000","101","2.9055386981966248E9"
"415","100000","393000","101","2.942664427873578E9"
"416","110000","393000","101","2.979669135656147E9"
"417","120000","393000","101","3.015907491480658E9"
"418","130000","393000","101","3.0575208045269547E9"
"419","140000","393000","101","3.0988143873191805E9"
"421","160000","393000","101","3.179521881617126E9"
"420","150000","393000","101","3.1393357989566717E9"
"422","170000","393000","101","3.222436211639611E9"
"423","180000","393000","101","3.266332731051269E9"
"424","190000","393000","101","3.3130119182355776E9"
"425","200000","393000","101","3.3589254354106092E9"
"426","210000","393000","101","3.406928666438424E9"
"427","220000","393000","101","3.4599959572588615E9"
"428","230000","393000","101","3.5143379771353893E9"
"429","240000","393000","101","3.568292294504039E9"
"430","250000","393000","101","3.6195893076612988E9"
"431","260000","393000","101","3.6698035040659633E9"
"432","270000","393000","101","3.7236739315757685E9"
"433","280000","393000","101","3.781481819186062E9"
"434","290000","393000","101","3.837424602921126E9"
"435","300000","393000","101","3.895921183268175E9"
"436","310000","393000","101","3.956076742967642E9"
"437","320000","393000","101","4.016158324563619E9"
"438","330000","393000","101","4.077240726629895E9"
"439","340000","393000","101","4.138632760118201E9"
"440","350000","393000","101","4.20296630213689E9"
"441","360000","393000","101","4.266268597529645E9"
"442","370000","393000","101","4.332834810413951E9"
"443","380000","393000","101","4.399847623145284E9"
"444","390000","393000","101","4.468023232532195E9"
"445","400000","393000","101","4.537376345466401E9"
"446","410000","393000","101","4.607391504469294E9"
"447","420000","393000","101","4.678165360828145E9"
"448","430000","393000","101","4.749847782717135E9"
"449","440000","393000","101","4.820999023529136E9"
"450","450000","393000","101","4.8938316643820715E9"
"451","460000","393000","101","4.967829979695068E9"
"452","470000","393000","101","5.043958770778746E9"
"453","480000","393000","101","5.118583871652426E9"
"454","490000","393000","101","5.193952918060286E9"
"456","510000","393000","101","5.349036253980143E9"
"455","500000","393000","101","5.270898384570538E9"
"457","520000","393000","101","5.428863120910097E9"
"458","530000","393000","101","5.509101593377447E9"
"460","550000","393000","101","5.669289496740397E9"
"459","540000","393000","101","5.588422862894308E9"
"461","560000","393000","101","5.751865094058784E9"
"462","570000","393000","101","5.833806815000984E9"
"464","590000","393000","101","6.001869069453364E9"
"463","580000","393000","101","5.916604966348569E9"
"465","600000","393000","101","6.084169514434491E9"
"466","610000","393000","101","6.16957071552073E9"
"467","620000","393000","101","6.254588549622941E9"
"468","630000","393000","101","6.338880317493936E9"
"469","640000","393000","101","6.424849169869999E9"
"470","650000","393000","101","6.510911600240936E9"
"471","660000","393000","101","6.598682831770556E9"
"472","670000","393000","101","6.684390760823302E9"
"473","680000","393000","101","6.772326908926776E9"
"474","690000","393000","101","6.860847643601553E9"
"475","700000","393000","101","6.948772798022413E9"
"476","710000","393000","101","7.036649008698842E9"
"477","720000","393000","101","7.124941145731674E9"
"478","730000","393000","101","7.214856214976717E9"
"479","740000","393000","101","7.3052430598128395E9"
"480","750000","393000","101","7.394680921641073E9"
"482","770000","393000","101","7.576522737374763E9"
"481","760000","393000","101","7.486226402592026E9"
"483","780000","393000","101","7.667620002371148E9"
"484","790000","393000","101","7.759031885865624E9"
"486","810000","393000","101","7.942957137467055E9"
"485","800000","393000","101","7.851752518940441E9"
"487","820000","393000","101","8.036047038678663E9"
"488","830000","393000","101","8.128630666886508E9"
"489","840000","393000","101","8.222330441252628E9"
"490","850000","393000","101","8.315729715955952E9"
"491","860000","393000","101","8.409300274616758E9"
"492","870000","393000","101","8.504027188415192E9"
"493","880000","393000","101","8.598011827000782E9"
"494","890000","393000","101","8.692423728621225E9"
"495","900000","393000","101","8.78755023102742E9"
"496","910000","393000","101","8.882287386400547E9"
"498","930000","393000","101","9.0735294338218E9"
"497","920000","393000","101","8.977296737894588E9"
"499","940000","393000","101","9.169876321108477E9"
"500","950000","393000","101","9.265378666983381E9"
"501","960000","393000","101","9.36128920101302E9"
"502","970000","393000","101","9.458022624015965E9"
"503","980000","393000","101","9.554002019067118E9"
"504","990000","393000","101","9.651829662795145E9"
"505","1000000","393000","101","9.749297585904E9"
"506","0","394000","101","2.609797073841041E9"
"507","10000","394000","101","2.6489467643602753E9"
"508","20000","394000","101","2.687698802405004E9"
"509","30000","394000","101","2.723645696863227E9"
"510","40000","394000","101","2.7573791809790034E9"
"511","50000","394000","101","2.786492966260137E9"
"512","60000","394000","101","2.8191596317814846E9"
"513","70000","394000","101","2.8490869829161444E9"
"514","80000","394000","101","2.8801033827421594E9"
"515","90000","394000","101","2.910428777845636E9"
"516","100000","394000","101","2.947415807250488E9"
"517","110000","394000","101","2.984448169689091E9"
"518","120000","394000","101","3.020673810837745E9"
"519","130000","394000","101","3.062274409208175E9"
"520","140000","394000","101","3.103722037143304E9"
"521","150000","394000","101","3.1442305527498374E9"
"522","160000","394000","101","3.184403739379336E9"
"523","170000","394000","101","3.227059572509027E9"
"524","180000","394000","101","3.2709435110403676E9"
"525","190000","394000","101","3.3176101173443556E9"
"526","200000","394000","101","3.363398905855371E9"
"527","210000","394000","101","3.41138973735796E9"
"528","220000","394000","101","3.464444628653179E9"
"529","230000","394000","101","3.518657414599711E9"
"530","240000","394000","101","3.5725995008493757E9"
"531","250000","394000","101","3.6237736892090607E9"
"532","260000","394000","101","3.67398934745641E9"
"533","270000","394000","101","3.7278475052048073E9"
"534","280000","394000","101","3.785317677616704E9"
"535","290000","394000","101","3.8411313694157124E9"
"536","300000","394000","101","3.899616352471064E9"
"537","310000","394000","101","3.9597603148788323E9"
"538","320000","394000","101","4.0199445304894304E9"
"539","330000","394000","101","4.0810151493750343E9"
"540","340000","394000","101","4.1424062789099946E9"
"541","350000","394000","101","4.206727822173792E9"
"542","360000","394000","101","4.269949391695084E9"
"543","370000","394000","101","4.336521195722537E9"
"544","380000","394000","101","4.403521334015121E9"
"545","390000","394000","101","4.471583183168821E9"
"546","400000","394000","101","4.540830956745275E9"
"547","410000","394000","101","4.610726850072796E9"
"548","420000","394000","101","4.681490902250453E9"
"549","430000","394000","101","4.753067931283683E9"
"550","440000","394000","101","4.824206961769973E9"
"551","450000","394000","101","4.896935871031222E9"
"552","460000","394000","101","4.970740282847901E9"
"553","470000","394000","101","5.046857407671161E9"
"554","480000","394000","101","5.121470842284415E9"
"555","490000","394000","101","5.196902076951337E9"
"556","500000","394000","101","5.273835686665001E9"
"557","510000","394000","101","5.351961699277981E9"
"559","530000","394000","101","5.511824870511739E9"
"558","520000","394000","101","5.431679930315711E9"
"560","540000","394000","101","5.591134617967537E9"
"561","550000","394000","101","5.671902500622575E9"
"562","560000","394000","101","5.754466531848119E9"
"563","570000","394000","101","5.836396686697473E9"
"564","580000","394000","101","5.919108672214522E9"
"565","590000","394000","101","6.004361399762674E9"
"566","600000","394000","101","6.086574319721384E9"
"567","610000","394000","101","6.17196433113994E9"
"568","620000","394000","101","6.2568197507503605E9"
"569","630000","394000","101","6.340939418917029E9"
"570","640000","394000","101","6.426884933540708E9"
"571","650000","394000","101","6.512979097729104E9"
"572","660000","394000","101","6.600738555097596E9"
"573","670000","394000","101","6.686434709989215E9"
"575","690000","394000","101","6.862868044445186E9"
"574","680000","394000","101","6.774359083931543E9"
"576","700000","394000","101","6.950645492984298E9"
"577","710000","394000","101","7.038510301390871E9"
"578","720000","394000","101","7.126780767799621E9"
"579","730000","394000","101","7.216607297053692E9"
"580","740000","394000","101","7.306982669514237E9"
"581","750000","394000","101","7.396409058966896E9"
"582","760000","394000","101","7.487825857289969E9"
"583","770000","394000","101","7.578111105532917E9"
"584","780000","394000","101","7.6690212289567795E9"
"585","790000","394000","101","7.760422597520055E9"
"586","800000","394000","101","7.853132715663679E9"
"587","810000","394000","101","7.944347175674894E9"
"588","820000","394000","101","8.037426361773211E9"
"589","830000","394000","101","8.129918749971822E9"
"590","840000","394000","101","8.223550902618475E9"
"591","850000","394000","101","8.316929215862422E9"
"592","860000","394000","101","8.4104399615273905E9"
"593","870000","394000","101","8.50515625424136E9"
"594","880000","394000","101","8.599115598474468E9"
"595","890000","394000","101","8.693516652522776E9"
"596","900000","394000","101","8.788586711805523E9"
"597","910000","394000","101","8.883267458804615E9"
"598","920000","394000","101","8.978224633468523E9"
"599","930000","394000","101","9.074257577504364E9"
"601","950000","394000","101","9.266086047954206E9"
"600","940000","394000","101","9.1705940834352E9"
"602","960000","394000","101","9.361989600516264E9"
"603","970000","394000","101","9.458669029618437E9"
"604","980000","394000","101","9.554638028663273E9"
"605","990000","394000","101","9.652455276384987E9"
