"BehaviorSpace results (NetLogo 6.1.1)"
"/Users/tikumporn/Desktop/GitHub/GameTheoryFloodReloc/Netlogo/ObjRun.nlogo"
"best_Subsidy"
"11/13/2019 15:01:03:857 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1000","0","0","1000"
"[run number]","Subsidy","Normal_dis","[step]","OBJECTIVE"
"581","750000","0.14","101","8.596997902766655E9"
"582","760000","0.14","101","8.664029538639742E9"
"583","770000","0.14","101","8.729764301292084E9"
"584","780000","0.14","101","8.80378410028557E9"
"585","790000","0.14","101","8.878911621803654E9"
"586","800000","0.14","101","8.953089411322962E9"
"587","810000","0.14","101","9.027460747074507E9"
"588","820000","0.14","101","9.107154278421898E9"
"589","830000","0.14","101","9.187344392493567E9"
"590","840000","0.14","101","9.264218230683199E9"
"592","860000","0.14","101","9.418241626377396E9"
"591","850000","0.14","101","9.33754111323124E9"
"593","870000","0.14","101","9.492928045384619E9"
"594","880000","0.14","101","9.571508129171663E9"
"595","890000","0.14","101","9.654627856468102E9"
"596","900000","0.14","101","9.734560225615618E9"
"597","910000","0.14","101","9.817658301109066E9"
"598","920000","0.14","101","9.896576512329123E9"
"599","930000","0.14","101","9.983453297229023E9"
"600","940000","0.14","101","1.0068147451834023E10"
"601","950000","0.14","101","1.0153452084236387E10"
"602","960000","0.14","101","1.0231578674431578E10"
"603","970000","0.14","101","1.0317005702722496E10"
"604","980000","0.14","101","1.0396783570992188E10"
"605","990000","0.14","101","1.0483882343502228E10"
"606","1000000","0.14","101","1.0570633068920277E10"
"607","0","0.15","101","7.118679414893166E9"
"608","10000","0.15","101","7.105421983324263E9"
"610","30000","0.15","101","7.091218264420489E9"
"609","20000","0.15","101","7.098625412632792E9"
"611","40000","0.15","101","7.058380611194732E9"
"612","50000","0.15","101","7.030418743415544E9"
"614","70000","0.15","101","7.011444976976214E9"
"613","60000","0.15","101","7.025720410487468E9"
"615","80000","0.15","101","7.000785947556301E9"
"616","90000","0.15","101","6.981244050521209E9"
"617","100000","0.15","101","6.969053181381499E9"
"618","110000","0.15","101","6.952849526590323E9"
"619","120000","0.15","101","6.946655851220762E9"
"620","130000","0.15","101","6.942667421724363E9"
"621","140000","0.15","101","6.93494702299035E9"
"622","150000","0.15","101","6.930629249608421E9"
"623","160000","0.15","101","6.917691101058698E9"
"624","170000","0.15","101","6.9230500668146715E9"
"625","180000","0.15","101","6.92204353636452E9"
"626","190000","0.15","101","6.920925576549861E9"
"627","200000","0.15","101","6.924055731716247E9"
"628","210000","0.15","101","6.92171189549317E9"
"629","220000","0.15","101","6.933603737686098E9"
"630","230000","0.15","101","6.960011069009051E9"
"631","240000","0.15","101","6.98774058012364E9"
"632","250000","0.15","101","6.997098958678078E9"
"633","260000","0.15","101","7.004268238018114E9"
"634","270000","0.15","101","7.028269052185727E9"
"635","280000","0.15","101","7.045034973723633E9"
"636","290000","0.15","101","7.058071308039886E9"
"637","300000","0.15","101","7.078559294002494E9"
"639","320000","0.15","101","7.114615338493125E9"
"638","310000","0.15","101","7.092718254660478E9"
"640","330000","0.15","101","7.128269355031585E9"
"641","340000","0.15","101","7.157838412724379E9"
"643","360000","0.15","101","7.210145940542198E9"
"642","350000","0.15","101","7.172246560957685E9"
"644","370000","0.15","101","7.238762805659156E9"
"645","380000","0.15","101","7.280994603478157E9"
"646","390000","0.15","101","7.3087114584954E9"
"647","400000","0.15","101","7.346672477407901E9"
"648","410000","0.15","101","7.381942605581078E9"
"649","420000","0.15","101","7.415214364637442E9"
"650","430000","0.15","101","7.446343587740458E9"
"651","440000","0.15","101","7.491908916818006E9"
"652","450000","0.15","101","7.52335294423671E9"
"653","460000","0.15","101","7.562213005313338E9"
"654","470000","0.15","101","7.605960370407547E9"
"655","480000","0.15","101","7.647971786103115E9"
"656","490000","0.15","101","7.70312867953912E9"
"657","500000","0.15","101","7.737289800678137E9"
"658","510000","0.15","101","7.769852339296961E9"
"659","520000","0.15","101","7.824972241023223E9"
"660","530000","0.15","101","7.868991371943665E9"
"661","540000","0.15","101","7.920765877133007E9"
"662","550000","0.15","101","7.977012230774353E9"
"663","560000","0.15","101","8.030785842661147E9"
"665","580000","0.15","101","8.148112930362574E9"
"664","570000","0.15","101","8.09161655402376E9"
"666","590000","0.15","101","8.204801622111487E9"
"667","600000","0.15","101","8.258674869745946E9"
"669","620000","0.15","101","8.367911656099719E9"
"668","610000","0.15","101","8.313046307917061E9"
"670","630000","0.15","101","8.414968779035334E9"
"671","640000","0.15","101","8.471147984886683E9"
"672","650000","0.15","101","8.524128652076082E9"
"673","660000","0.15","101","8.5868590059153185E9"
"675","680000","0.15","101","8.71345956335722E9"
"674","670000","0.15","101","8.652191198992962E9"
"677","700000","0.15","101","8.839774195387203E9"
"676","690000","0.15","101","8.77243147972412E9"
"679","720000","0.15","101","8.95388337354894E9"
"678","710000","0.15","101","8.906048795069136E9"
"680","730000","0.15","101","9.011840040623669E9"
"681","740000","0.15","101","9.077385340653728E9"
"682","750000","0.15","101","9.139292227540812E9"
"683","760000","0.15","101","9.204737293923576E9"
"684","770000","0.15","101","9.267417262396502E9"
"685","780000","0.15","101","9.333359209301361E9"
"686","790000","0.15","101","9.395106320161932E9"
"687","800000","0.15","101","9.473835279385729E9"
"688","810000","0.15","101","9.53724035992939E9"
"689","820000","0.15","101","9.606294848953184E9"
"690","830000","0.15","101","9.681194778868538E9"
"691","840000","0.15","101","9.75767465505252E9"
"692","850000","0.15","101","9.830525985163555E9"
"693","860000","0.15","101","9.902405920503204E9"
"694","870000","0.15","101","9.974277040179874E9"
"695","880000","0.15","101","1.0046218402768787E10"
"696","890000","0.15","101","1.0123259404803055E10"
"697","900000","0.15","101","1.0202607069693893E10"
"698","910000","0.15","101","1.0278078321974796E10"
"699","920000","0.15","101","1.0353223014398458E10"
"700","930000","0.15","101","1.0423505966802471E10"
"701","940000","0.15","101","1.0499742881056683E10"
"702","950000","0.15","101","1.0573694790945545E10"
"703","960000","0.15","101","1.0655847011563671E10"
"705","980000","0.15","101","1.0811034970496271E10"
"704","970000","0.15","101","1.0735635516267948E10"
"706","990000","0.15","101","1.0880790524904894E10"
"707","1000000","0.15","101","1.0958942866478935E10"
