0.10322,0.10643,0.10965,0.11287,0.11609,0.1193,0.12252,0.12574,0.12895,0.13217,0.13676,0.14135,0.14593,0.15052,0.15511,0.1597,0.16428,0.16887,0.17346,0.17804,0.18576,0.19348,0.20119,0.20891,0.21662,0.22434,0.23205,0.23977,0.24748,0.2552,0.26785,0.2805,0.29315,0.3058,0.31845,0.33111,0.34376,0.35641,0.36906,0.38171,0.40783,0.43395,0.46007,0.4862,0.51232,0.53844,0.56456,0.59068,0.6168,0.64292,0.67863,0.71434,0.75005,0.78575,0.82146,0.85717,0.89288,0.92858,0.96429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.10313,0.10627,0.1094,0.11253,0.11567,0.1188,0.12193,0.12506,0.1282,0.13133,0.13565,0.13998,0.1443,0.14862,0.15294,0.15726,0.16159,0.16591,0.17023,0.17455,0.18063,0.18672,0.1928,0.19888,0.20496,0.21104,0.21713,0.22321,0.22929,0.23537,0.24456,0.25375,0.26294,0.27213,0.28131,0.2905,0.29969,0.30888,0.31807,0.32726,0.34316,0.35907,0.37498,0.39088,0.40679,0.42269,0.4386,0.45451,0.47041,0.48632,0.51863,0.55094,0.58326,0.61557,0.64788,0.6802,0.71251,0.74482,0.77713,0.80945,0.8285,0.84756,0.86661,0.88567,0.90472,0.92378,0.94283,0.96189,0.98094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.10305,0.10609,0.10914,0.11218,0.11523,0.11827,0.12132,0.12437,0.12741,0.13046,0.13479,0.13912,0.14346,0.14779,0.15212,0.15646,0.16079,0.16512,0.16945,0.17379,0.18062,0.18746,0.1943,0.20113,0.20797,0.2148,0.22164,0.22848,0.23531,0.24215,0.25349,0.26483,0.27617,0.2875,0.29884,0.31018,0.32152,0.33286,0.3442,0.35554,0.37476,0.39399,0.41321,0.43244,0.45166,0.47089,0.49011,0.50934,0.52856,0.54779,0.58459,0.62139,0.65819,0.69499,0.73179,0.76859,0.80539,0.84219,0.87899,0.91579,0.92421,0.93263,0.94105,0.94947,0.95789,0.96631,0.97474,0.98316,0.99158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.1032,0.10639,0.10959,0.11278,0.11598,0.11917,0.12237,0.12556,0.12876,0.13196,0.13648,0.141,0.14553,0.15005,0.15458,0.1591,0.16362,0.16815,0.17267,0.1772,0.18365,0.1901,0.19655,0.203,0.20945,0.2159,0.22235,0.2288,0.23526,0.24171,0.2521,0.26249,0.27289,0.28328,0.29367,0.30407,0.31446,0.32486,0.33525,0.34564,0.36225,0.37886,0.39547,0.41208,0.42869,0.44531,0.46192,0.47853,0.49514,0.51175,0.53542,0.5591,0.58277,0.60645,0.63012,0.65379,0.67747,0.70114,0.72482,0.74849,0.77364,0.79879,0.82394,0.8491,0.87425,0.8994,0.92455,0.9497,0.97485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
