"BehaviorSpace results (NetLogo 6.1.1)"
"/Users/tikumporn/Desktop/GitHub/GameTheoryFloodReloc/Netlogo/hyperbolic.nlogo"
"best_Subsidy"
"11/27/2019 13:15:44:513 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1000","0","0","1000"
"[run number]","Hyperbolic_rate","Moving_Cost_Multiplier","[step]","OBJECTIVE"
"48","0.3","1.4","101","4.9911274926834416E8"
"49","0.4","1.4","101","5.1505705070268095E8"
"50","0.5","1.4","101","5.3132267806941646E8"
"51","0.6","1.4","101","5.306569308747651E8"
"52","0.7","1.4","101","5.193563936735317E8"
"53","0.8","1.4","101","4.8638533917190963E8"
"54","0.9","1.4","101","4.796488425952757E8"
"55","1","1.4","101","4.7931232923609644E8"
"56","0","1.5","101","469960000"
"57","0.1","1.5","101","4.7689267441474164E8"
"58","0.2","1.5","101","4.926227054712518E8"
"59","0.3","1.5","101","5.127732919349797E8"
"60","0.4","1.5","101","5.276424544615978E8"
"61","0.5","1.5","101","5.402295537849898E8"
"62","0.6","1.5","101","5.397367520547241E8"
"63","0.7","1.5","101","5.2898530059433377E8"
"64","0.8","1.5","101","4.9742679824686754E8"
"65","0.9","1.5","101","4.805560929628406E8"
"66","1","1.5","101","4.799723435033784E8"
"67","0","1.6","101","469960000"
"68","0.1","1.6","101","4.809638475983455E8"
"69","0.2","1.6","101","5.0332035499130815E8"
"70","0.3","1.6","101","5.306332587784313E8"
"71","0.4","1.6","101","5.43795525160449E8"
"72","0.5","1.6","101","5.509009269285244E8"
"73","0.6","1.6","101","5.497524109534806E8"
"74","0.7","1.6","101","5.360878998650906E8"
"75","0.8","1.6","101","5.0858740134219635E8"
"76","0.9","1.6","101","4.8175330119444835E8"
"77","1","1.6","101","4.8088228861296797E8"
"78","0","1.7","101","469960000"
"79","0.1","1.7","101","4.869847903310943E8"
"80","0.2","1.7","101","5.1798910949916035E8"
"81","0.3","1.7","101","5.499782752291834E8"
"82","0.4","1.7","101","5.603061491223519E8"
"83","0.5","1.7","101","5.637435676486582E8"
"84","0.6","1.7","101","5.612600935953614E8"
"85","0.7","1.7","101","5.448246554585955E8"
"86","0.8","1.7","101","5.1912830243357277E8"
"87","0.9","1.7","101","4.8298656007652164E8"
"88","1","1.7","101","4.8169745125211304E8"
"89","0","1.8","101","469960000"
"90","0.1","1.8","101","4.933487797241773E8"
"91","0.2","1.8","101","5.3634175450856805E8"
"92","0.3","1.8","101","5.805837524649031E8"
